ProductKey,ProductAlternateKey,ProductSubCategoryKey,ProductSubCategory,ProductCategoryKey,ProductCategory,Product,SafetyStockLevel,ReorderPoint,DaysToManufacture,Description,StartDate,EndDate,Status
377,BK-R89B-52,8,Cranksets,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,9,Derailleurs,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,16,Touring Frames,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,17,Wheels,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,10,Forks,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,11,Headsets,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,12,Mountain Frames,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,13,Pedals,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,14,Road Frames,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
377,BK-R89B-52,15,Saddles,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
378,BK-R89B-52,4,Handlebars,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,5,Bottom Brackets,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,6,Brakes,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,7,Chains,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,8,Cranksets,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,9,Derailleurs,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,16,Touring Frames,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,17,Wheels,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,10,Forks,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,11,Headsets,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,12,Mountain Frames,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,13,Pedals,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,14,Road Frames,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
378,BK-R89B-52,15,Saddles,2,Components,"Road-250 Black, 52",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
379,BK-R89B-58,4,Handlebars,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,5,Bottom Brackets,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,6,Brakes,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,7,Chains,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,8,Cranksets,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,9,Derailleurs,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,16,Touring Frames,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,17,Wheels,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,10,Forks,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,11,Headsets,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,12,Mountain Frames,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,13,Pedals,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,14,Road Frames,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
379,BK-R89B-58,15,Saddles,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
380,BK-R89B-58,4,Handlebars,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,5,Bottom Brackets,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,6,Brakes,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,7,Chains,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,8,Cranksets,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,9,Derailleurs,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,16,Touring Frames,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,17,Wheels,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,10,Forks,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,11,Headsets,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,12,Mountain Frames,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,13,Pedals,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,14,Road Frames,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
380,BK-R89B-58,15,Saddles,2,Components,"Road-250 Black, 58",100,75,4,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
381,BK-R64Y-38,4,Handlebars,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,5,Bottom Brackets,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,6,Brakes,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,7,Chains,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,8,Cranksets,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,9,Derailleurs,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,16,Touring Frames,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,17,Wheels,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
381,BK-R64Y-38,10,Forks,2,Components,"Road-550-W Yellow, 38",100,75,4,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
